iter	Accuracy	Logloss
62939	0.8667893708	0.3008661015
62940	0.8667893708	0.3008651577
62941	0.8667893708	0.3008637455
62942	0.8667893708	0.3008625395
62943	0.8667893708	0.3008615122
62944	0.8667893708	0.3008601479
62945	0.8667893708	0.3008584765
62946	0.8669044058	0.3008567702
62947	0.8669044058	0.3008564198
62948	0.8669044058	0.3008550896
62949	0.8669044058	0.300853473
62950	0.8669044058	0.3008527828
62951	0.8669044058	0.3008512492
62952	0.8669044058	0.3008503056
62953	0.8669044058	0.3008484874
62954	0.8669044058	0.3008471147
62955	0.8669044058	0.3008461214
62956	0.8669044058	0.3008450339
62957	0.8669044058	0.3008437928
62958	0.8669044058	0.3008428203
62959	0.8669044058	0.3008420046
62960	0.8669044058	0.3008408883
62961	0.8669044058	0.3008400297
62962	0.8669044058	0.3008391816
62963	0.8669044058	0.3008387181
62964	0.8669044058	0.3008374932
62965	0.8669044058	0.3008360357
62966	0.8669044058	0.3008351058
62967	0.8669044058	0.3008345789
62968	0.8669044058	0.3008339166
62969	0.8669044058	0.3008327344
62970	0.8669044058	0.3008318165
62971	0.8669044058	0.3008308019
62972	0.8669044058	0.3008293954
62973	0.8669044058	0.3008279603
62974	0.8669044058	0.3008271131
62975	0.8669044058	0.300825739
62976	0.8669044058	0.3008245161
62977	0.8669044058	0.3008232677
62978	0.8669044058	0.3008220242
62979	0.8669044058	0.3008203924
62980	0.8669044058	0.300819674
62981	0.8669044058	0.3008184671
62982	0.8669044058	0.3008172228
62983	0.8669044058	0.3008157073
62984	0.8669044058	0.3008136592
62985	0.8669044058	0.3008127644
62986	0.8669044058	0.3008114507
62987	0.8669044058	0.3008094449
62988	0.8669044058	0.3008085713
62989	0.8669044058	0.3008079888
62990	0.8669044058	0.3008066442
62991	0.8669044058	0.3008055478
62992	0.8669044058	0.3008042907
62993	0.8669044058	0.3008031604
62994	0.8669044058	0.3008028104
62995	0.8669044058	0.3008016461
62996	0.8669044058	0.3008010092
62997	0.8669044058	0.3008000388
62998	0.8669044058	0.3007994331
62999	0.8669044058	0.3007980029
63000	0.8669044058	0.3007971404
63001	0.8669044058	0.3007954303
63002	0.8669044058	0.3007943586
63003	0.8669044058	0.3007930249
63004	0.8669044058	0.3007917479
63005	0.8669044058	0.3007903115
63006	0.8669044058	0.3007888814
63007	0.8670194409	0.3007875661
63008	0.8670194409	0.3007867092
63009	0.8670194409	0.3007856752
63010	0.8670194409	0.3007846475
63011	0.8670194409	0.3007843339
63012	0.8670194409	0.30078352
63013	0.8670194409	0.3007825501
63014	0.8670194409	0.3007815501
63015	0.8670194409	0.3007804978
63016	0.8670194409	0.3007793025
63017	0.8670194409	0.3007781155
63018	0.8670194409	0.3007771777
63019	0.8670194409	0.3007763047
63020	0.8670194409	0.3007755084
63021	0.8670194409	0.3007750275
63022	0.8670194409	0.3007730408
63023	0.8670194409	0.3007716057
63024	0.8670194409	0.3007707644
63025	0.8670194409	0.3007696598
63026	0.8670194409	0.300768332
63027	0.8670194409	0.300766685
63028	0.8670194409	0.3007654743
63029	0.8670194409	0.3007642745
63030	0.8670194409	0.3007626627
63031	0.8670194409	0.3007617689
63032	0.8670194409	0.300761033
63033	0.8670194409	0.3007604864
63034	0.8670194409	0.3007595069
63035	0.8670194409	0.3007580572
63036	0.8670194409	0.3007570935
63037	0.8670194409	0.3007562004
63038	0.8670194409	0.3007554027
63039	0.8670194409	0.3007539578
63040	0.8670194409	0.3007532476
63041	0.8670194409	0.3007525308
63042	0.8670194409	0.3007518609
63043	0.8670194409	0.3007507079
63044	0.8670194409	0.3007497065
63045	0.8670194409	0.3007484321
63046	0.8670194409	0.3007475537
63047	0.8670194409	0.3007460847
63048	0.8670194409	0.3007448863
63049	0.8670194409	0.3007440305
63050	0.8670194409	0.300743345
63051	0.8670194409	0.3007415527
63052	0.8670194409	0.3007401764
63053	0.8670194409	0.3007391281
63054	0.8670194409	0.3007382762
63055	0.8670194409	0.3007377294
63056	0.8670194409	0.3007364121
63057	0.8670194409	0.3007354132
63058	0.8670194409	0.3007336245
63059	0.8670194409	0.3007318322
63060	0.8670194409	0.3007306684
63061	0.8670194409	0.3007293198
63062	0.8670194409	0.3007281649
63063	0.8670194409	0.3007269921
63064	0.8670194409	0.3007263741
63065	0.8670194409	0.3007253306
63066	0.8670194409	0.3007237564
63067	0.8670194409	0.3007229594
63068	0.8670194409	0.3007219804
63069	0.8670194409	0.3007202468
63070	0.8670194409	0.3007196527
63071	0.8670194409	0.3007180588
63072	0.8670194409	0.3007171469
63073	0.8670194409	0.3007152596
63074	0.8670194409	0.3007140774
63075	0.8670194409	0.3007132502
63076	0.8670194409	0.300712326
63077	0.8670194409	0.3007114992
63078	0.8670194409	0.3007100132
63079	0.8670194409	0.3007090864
63080	0.8670194409	0.3007081792
63081	0.8670194409	0.300707493
63082	0.8670194409	0.300706922
63083	0.8670194409	0.3007061419
63084	0.8670194409	0.3007049601
63085	0.8670194409	0.3007035084
63086	0.8670194409	0.3007020606
63087	0.8670194409	0.3007008185
63088	0.8670194409	0.3007000141
63089	0.8670194409	0.3006993144
63090	0.8670194409	0.3006985417
63091	0.8670194409	0.3006969476
63092	0.8670194409	0.3006960235
63093	0.8670194409	0.3006941649
63094	0.8670194409	0.3006928602
63095	0.8670194409	0.3006916712
63096	0.8670194409	0.3006902394
63097	0.8670194409	0.3006895193
63098	0.8670194409	0.3006879714
63099	0.8670194409	0.3006863651
63100	0.8670194409	0.3006852637
63101	0.8670194409	0.3006844816
63102	0.8670194409	0.3006827667
63103	0.8670194409	0.3006817812
63104	0.8670194409	0.3006805839
63105	0.8670194409	0.3006794951
63106	0.8670194409	0.3006784466
63107	0.8670194409	0.3006776602
63108	0.8670194409	0.3006765696
63109	0.8670194409	0.3006754777
63110	0.8670194409	0.3006734882
63111	0.8670194409	0.3006724558
63112	0.8670194409	0.3006714791
63113	0.8670194409	0.3006699463
63114	0.8670194409	0.3006679282
63115	0.8670194409	0.3006663622
63116	0.8670194409	0.3006654
63117	0.8670194409	0.3006641595
63118	0.8670194409	0.3006629545
63119	0.8670194409	0.3006625042
63120	0.8670194409	0.300661479
63121	0.8670194409	0.3006602569
63122	0.8670194409	0.3006596909
63123	0.8670194409	0.3006582287
63124	0.8670194409	0.300657483
63125	0.8670194409	0.3006566378
63126	0.8670194409	0.3006557445
63127	0.8670194409	0.3006542889
63128	0.8670194409	0.3006525831
63129	0.8670194409	0.3006511229
63130	0.8670194409	0.3006495318
63131	0.8670194409	0.3006480775
63132	0.8670194409	0.3006461249
63133	0.8670194409	0.3006450709
63134	0.8670194409	0.3006438598
63135	0.8670194409	0.3006429063
63136	0.8670194409	0.30064174
63137	0.8670194409	0.3006407823
63138	0.8670194409	0.3006399078
63139	0.8670194409	0.3006389868
63140	0.8670194409	0.3006379506
63141	0.8670194409	0.3006364516
63142	0.8670194409	0.3006347358
63143	0.8670194409	0.3006333079
63144	0.8670194409	0.3006318357
63145	0.8670194409	0.3006303401
63146	0.8670194409	0.3006295503
63147	0.8670194409	0.3006280351
63148	0.8670194409	0.3006268124
63149	0.8670194409	0.3006257332
63150	0.8670194409	0.3006248629
63151	0.8670194409	0.300624219
63152	0.8670194409	0.3006230943
63153	0.8670194409	0.300621572
63154	0.8670194409	0.3006200513
63155	0.8670194409	0.3006186326
63156	0.8670194409	0.3006177387
63157	0.8670194409	0.3006170655
63158	0.8670194409	0.3006153176
63159	0.8670194409	0.300614464
63160	0.8670194409	0.3006135241
63161	0.8670194409	0.3006126429
63162	0.8670194409	0.3006115144
63163	0.8670194409	0.3006097769
63164	0.8670194409	0.3006078273
63165	0.8670194409	0.3006065755
63166	0.8670194409	0.3006051608
63167	0.8670194409	0.3006040444
63168	0.8670194409	0.3006033478
63169	0.8670194409	0.3006019902
63170	0.8670194409	0.3006010376
63171	0.8670194409	0.3005995098
63172	0.8670194409	0.3005985402
63173	0.8670194409	0.3005972092
63174	0.867134476	0.3005956994
63175	0.867134476	0.3005940209
63176	0.8670194409	0.3005921083
63177	0.8670194409	0.3005906227
63178	0.8670194409	0.3005896654
63179	0.8670194409	0.3005885378
63180	0.8670194409	0.3005868229
63181	0.8670194409	0.3005854973
63182	0.8670194409	0.3005842
63183	0.8670194409	0.3005833909
63184	0.8670194409	0.3005822712
63185	0.8670194409	0.3005806957
63186	0.8670194409	0.3005795344
63187	0.8670194409	0.3005785489
63188	0.8670194409	0.3005774609
63189	0.8670194409	0.3005761077
63190	0.8670194409	0.3005745966
63191	0.8670194409	0.3005731384
63192	0.867134476	0.3005721683
63193	0.867134476	0.300571188
63194	0.867134476	0.3005701647
63195	0.867134476	0.3005686656
63196	0.867134476	0.3005668797
63197	0.867134476	0.3005661586
63198	0.867134476	0.3005645912
63199	0.867134476	0.3005634106
63200	0.867134476	0.3005624267
63201	0.867134476	0.3005608548
63202	0.867134476	0.3005601517
63203	0.867134476	0.3005593708
63204	0.867134476	0.300557677
63205	0.867134476	0.3005564524
63206	0.867134476	0.300555786
63207	0.867134476	0.3005551579
63208	0.867134476	0.3005541056
63209	0.867134476	0.3005527344
63210	0.867134476	0.30055153
63211	0.867134476	0.3005504286
63212	0.867134476	0.3005499192
63213	0.8672495111	0.3005489911
63214	0.8672495111	0.3005480148
63215	0.8672495111	0.3005469115
63216	0.8672495111	0.3005455314
63217	0.8672495111	0.3005443783
63218	0.8672495111	0.3005427165
63219	0.8672495111	0.3005412573
63220	0.8672495111	0.300539925
63221	0.8672495111	0.3005384832
63222	0.8672495111	0.3005378823
63223	0.8672495111	0.3005368835
63224	0.8672495111	0.3005355259
63225	0.8672495111	0.3005345763
63226	0.8672495111	0.3005330424
63227	0.8672495111	0.300531603
63228	0.8672495111	0.3005300594
63229	0.8672495111	0.3005292276
63230	0.8672495111	0.3005275924
63231	0.8672495111	0.3005263827
63232	0.8672495111	0.3005255723
63233	0.8672495111	0.3005240628
63234	0.8672495111	0.3005227491
63235	0.8672495111	0.3005210601
63236	0.8672495111	0.3005202305
63237	0.8672495111	0.3005193838
63238	0.8672495111	0.3005184525
63239	0.8672495111	0.3005177052
63240	0.8672495111	0.30051675
63241	0.8672495111	0.3005153036
63242	0.8672495111	0.3005138347
63243	0.8672495111	0.3005130336
63244	0.8672495111	0.3005119292
63245	0.8672495111	0.300510903
63246	0.8672495111	0.3005098775
63247	0.8672495111	0.3005090337
63248	0.8672495111	0.3005080664
63249	0.8672495111	0.3005061474
63250	0.8672495111	0.3005052356
63251	0.8672495111	0.3005041321
63252	0.8672495111	0.3005026717
63253	0.8672495111	0.3005017614
63254	0.8672495111	0.3005004385
63255	0.8672495111	0.300499423
63256	0.8672495111	0.3004983658
63257	0.8672495111	0.3004973341
63258	0.8672495111	0.3004953199
63259	0.8672495111	0.3004944955
63260	0.8672495111	0.3004935911
63261	0.8672495111	0.3004924812
63262	0.8672495111	0.3004910618
63263	0.8672495111	0.3004900797
63264	0.8672495111	0.3004886818
63265	0.8672495111	0.3004880572
63266	0.8672495111	0.3004865977
63267	0.8672495111	0.3004857298
63268	0.8672495111	0.3004845981
63269	0.8672495111	0.3004837582
63270	0.8672495111	0.3004831055
63271	0.8672495111	0.3004821635
63272	0.8672495111	0.3004810901
63273	0.8672495111	0.3004800759
63274	0.8672495111	0.3004794533
63275	0.8672495111	0.3004785262
63276	0.8672495111	0.3004769814
63277	0.8672495111	0.3004757879
63278	0.8672495111	0.300474088
63279	0.8672495111	0.3004732566
63280	0.8672495111	0.300472154
63281	0.8672495111	0.3004714363
63282	0.8672495111	0.3004707638
63283	0.8672495111	0.300469766
63284	0.8672495111	0.3004686796
63285	0.8672495111	0.3004676889
63286	0.8672495111	0.3004668994
63287	0.8672495111	0.300465656
63288	0.8672495111	0.3004647656
63289	0.8672495111	0.300463307
63290	0.8672495111	0.3004620957
63291	0.8672495111	0.3004611017
63292	0.8672495111	0.3004597238
63293	0.8672495111	0.3004588571
63294	0.8672495111	0.3004574093
63295	0.8672495111	0.3004559534
63296	0.8672495111	0.3004547659
63297	0.8672495111	0.3004538761
63298	0.8672495111	0.300453077
63299	0.8672495111	0.3004519875
63300	0.8672495111	0.3004510441
63301	0.8672495111	0.3004502442
63302	0.8672495111	0.3004491745
63303	0.8672495111	0.300447805
63304	0.8672495111	0.3004464485
63305	0.8672495111	0.3004458436
63306	0.8672495111	0.3004450263
63307	0.8672495111	0.3004443309
63308	0.8672495111	0.3004430437
63309	0.8672495111	0.3004412353
63310	0.8672495111	0.3004397433
63311	0.8672495111	0.3004388733
63312	0.8672495111	0.3004381027
63313	0.8672495111	0.3004363712
63314	0.8672495111	0.3004357986
63315	0.8672495111	0.3004346675
63316	0.8672495111	0.3004335241
63317	0.8672495111	0.3004321824
63318	0.8672495111	0.3004311731
63319	0.8672495111	0.3004306734
63320	0.8672495111	0.3004294296
63321	0.8672495111	0.3004280914
63322	0.8672495111	0.300426822
63323	0.8672495111	0.3004257976
63324	0.8672495111	0.3004246815
63325	0.8672495111	0.3004241678
63326	0.8672495111	0.3004232789
63327	0.8672495111	0.3004224554
63328	0.8672495111	0.3004214318
63329	0.8672495111	0.3004198676
63330	0.8672495111	0.3004189029
63331	0.8672495111	0.30041764
63332	0.8672495111	0.3004166942
63333	0.8672495111	0.3004155161
63334	0.8672495111	0.3004144411
63335	0.8672495111	0.3004133163
63336	0.8672495111	0.3004122209
63337	0.8672495111	0.300411271
63338	0.8672495111	0.300410348
63339	0.8672495111	0.3004090685
63340	0.8672495111	0.3004078912
63341	0.8672495111	0.3004065943
63342	0.8672495111	0.3004047403
63343	0.8672495111	0.3004033042
63344	0.8672495111	0.3004023216
63345	0.8672495111	0.3004011976
63346	0.8672495111	0.3004004074
63347	0.8672495111	0.300399377
63348	0.8672495111	0.3003984854
63349	0.8672495111	0.3003974341
63350	0.8672495111	0.3003967597
63351	0.8672495111	0.3003955296
63352	0.8672495111	0.3003941078
63353	0.8672495111	0.3003923303
63354	0.8672495111	0.3003920287
63355	0.8672495111	0.3003904312
63356	0.8672495111	0.3003891884
63357	0.8672495111	0.300388354
63358	0.8672495111	0.3003872975
63359	0.8672495111	0.3003863844
63360	0.8672495111	0.300384956
63361	0.8672495111	0.3003831737
63362	0.8672495111	0.3003824582
63363	0.8672495111	0.300381556
63364	0.8672495111	0.3003805841
63365	0.8672495111	0.3003798256
63366	0.8672495111	0.3003790763
63367	0.8672495111	0.3003780306
63368	0.8672495111	0.3003766848
63369	0.8672495111	0.3003750522
63370	0.8672495111	0.3003740781
63371	0.8672495111	0.3003731659
63372	0.8672495111	0.3003724579
63373	0.8672495111	0.3003716131
63374	0.8672495111	0.3003709919
63375	0.8672495111	0.300369462
63376	0.8672495111	0.3003685506
63377	0.8672495111	0.3003673568
63378	0.8672495111	0.300366009
63379	0.8672495111	0.300364827
63380	0.8672495111	0.3003638473
63381	0.8672495111	0.3003632798
63382	0.8672495111	0.3003629858
63383	0.8672495111	0.300361525
63384	0.8672495111	0.3003606362
63385	0.8672495111	0.3003599287
63386	0.8672495111	0.3003595701
63387	0.8672495111	0.3003585462
63388	0.867134476	0.3003574056
63389	0.867134476	0.3003557023
63390	0.867134476	0.3003552598
63391	0.867134476	0.300354372
63392	0.867134476	0.300353462
63393	0.867134476	0.3003528648
63394	0.867134476	0.3003512976
63395	0.867134476	0.3003499709
63396	0.867134476	0.3003491702
63397	0.867134476	0.3003474766
63398	0.867134476	0.3003463971
63399	0.867134476	0.3003455593
63400	0.867134476	0.3003444883
63401	0.867134476	0.3003430747
63402	0.867134476	0.3003417617
63403	0.867134476	0.3003410857
63404	0.867134476	0.3003396853
63405	0.867134476	0.3003386676
63406	0.867134476	0.3003375312
63407	0.867134476	0.3003364529
63408	0.867134476	0.3003355076
63409	0.867134476	0.3003343069
63410	0.8672495111	0.3003326869
63411	0.8672495111	0.3003312008
63412	0.8672495111	0.3003301249
63413	0.8672495111	0.3003288545
63414	0.8672495111	0.3003274905
63415	0.8672495111	0.3003264678
63416	0.8672495111	0.3003250951
63417	0.8672495111	0.3003239671
63418	0.8672495111	0.3003228525
63419	0.8672495111	0.3003216126
63420	0.8672495111	0.3003208309
63421	0.8672495111	0.3003192246
63422	0.8672495111	0.3003183649
63423	0.8672495111	0.3003171626
63424	0.8672495111	0.30031628
63425	0.8672495111	0.3003149723
63426	0.8672495111	0.3003132009
63427	0.8672495111	0.3003124058
63428	0.8672495111	0.3003114056
63429	0.8672495111	0.3003098004
63430	0.8672495111	0.3003080213
63431	0.8672495111	0.3003071114
63432	0.8672495111	0.3003062941
63433	0.8672495111	0.300305181
63434	0.8672495111	0.3003044618
63435	0.8672495111	0.3003041538
63436	0.8672495111	0.3003025967
63437	0.8672495111	0.3003015744
63438	0.8672495111	0.3002996678
63439	0.8672495111	0.3002982878
63440	0.8672495111	0.3002972591
63441	0.8672495111	0.3002964802
63442	0.8672495111	0.3002946146
63443	0.8672495111	0.300293493
63444	0.8672495111	0.3002926005
63445	0.8672495111	0.3002915016
63446	0.8672495111	0.3002908768
63447	0.8672495111	0.3002892527
63448	0.8672495111	0.3002877464
63449	0.8672495111	0.3002863132
63450	0.8672495111	0.3002853283
63451	0.8672495111	0.3002847043
63452	0.8672495111	0.3002832776
63453	0.8672495111	0.3002816961
63454	0.8672495111	0.3002801648
63455	0.8673645462	0.3002782596
63456	0.8673645462	0.3002770103
63457	0.8673645462	0.3002761602
63458	0.8673645462	0.3002755375
63459	0.8673645462	0.3002738494
63460	0.8673645462	0.300272583
63461	0.8673645462	0.3002714578
63462	0.8673645462	0.3002701037
63463	0.8673645462	0.3002683264
63464	0.8673645462	0.3002676109
63465	0.8673645462	0.30026682
63466	0.8673645462	0.3002655761
63467	0.8673645462	0.3002644162
63468	0.8673645462	0.3002629671
63469	0.8673645462	0.3002619945
63470	0.8673645462	0.3002614847
63471	0.8673645462	0.3002603641
63472	0.8673645462	0.3002597943
63473	0.8673645462	0.3002586866
63474	0.8673645462	0.3002578412
63475	0.8673645462	0.3002566853
63476	0.8672495111	0.3002552347
63477	0.8673645462	0.3002538394
63478	0.8673645462	0.3002532331
63479	0.8672495111	0.3002520343
63480	0.8672495111	0.3002508047
63481	0.8672495111	0.3002499335
63482	0.8672495111	0.3002483603
63483	0.8672495111	0.3002475663
63484	0.8672495111	0.3002464546
63485	0.8672495111	0.3002454258
63486	0.8672495111	0.3002441495
63487	0.8672495111	0.3002421853
63488	0.8672495111	0.3002412963
63489	0.8672495111	0.3002399533
63490	0.8672495111	0.300238501
63491	0.8672495111	0.3002376597
63492	0.8672495111	0.3002370421
63493	0.8672495111	0.3002359435
63494	0.8672495111	0.3002344379
63495	0.8672495111	0.3002329201
63496	0.8672495111	0.3002321065
63497	0.8672495111	0.3002309744
63498	0.8672495111	0.3002300247
63499	0.8672495111	0.3002290345
63500	0.8672495111	0.3002278768
63501	0.8672495111	0.3002267951
63502	0.8672495111	0.3002258055
63503	0.8672495111	0.3002249599
63504	0.8672495111	0.3002238404
63505	0.8672495111	0.3002223614
63506	0.8672495111	0.3002209673
63507	0.8672495111	0.3002194468
63508	0.8672495111	0.300218944
63509	0.8672495111	0.3002179838
63510	0.8672495111	0.3002173136
63511	0.8672495111	0.3002165267
63512	0.8672495111	0.3002153343
63513	0.8672495111	0.3002143248
63514	0.8672495111	0.3002131467
63515	0.8672495111	0.3002122719
63516	0.8672495111	0.3002113564
63517	0.8672495111	0.3002104149
63518	0.8672495111	0.3002093456
63519	0.8672495111	0.300207798
63520	0.8672495111	0.300206976
63521	0.8672495111	0.3002061079
63522	0.8672495111	0.300205087
63523	0.8672495111	0.3002043343
63524	0.8672495111	0.3002030103
63525	0.8672495111	0.3002018334
63526	0.8672495111	0.3002003734
63527	0.8672495111	0.3001996303
63528	0.8672495111	0.3001980449
63529	0.8672495111	0.3001973722
63530	0.8672495111	0.3001957007
63531	0.8672495111	0.3001945731
63532	0.8672495111	0.300192645
63533	0.8672495111	0.3001919056
63534	0.8672495111	0.3001911231
63535	0.8672495111	0.3001897608
63536	0.8672495111	0.3001880603
63537	0.8672495111	0.3001867005
63538	0.8672495111	0.300185046
63539	0.8672495111	0.3001843363
63540	0.8672495111	0.3001830186
63541	0.8672495111	0.3001824558
63542	0.8672495111	0.3001809521
63543	0.8672495111	0.3001802639
63544	0.8672495111	0.3001789737
63545	0.8672495111	0.3001775091
63546	0.8672495111	0.3001765746
63547	0.8672495111	0.3001752764
63548	0.8672495111	0.3001742977
63549	0.8672495111	0.3001726992
63550	0.8672495111	0.3001709159
63551	0.8672495111	0.3001697424
63552	0.8672495111	0.3001684197
63553	0.8672495111	0.3001674988
63554	0.8672495111	0.3001666681
63555	0.8672495111	0.3001651187
63556	0.8672495111	0.300163755
63557	0.8672495111	0.3001626947
63558	0.8672495111	0.3001614743
63559	0.8672495111	0.3001609741
63560	0.8672495111	0.3001598373
63561	0.8672495111	0.3001580945
63562	0.8672495111	0.3001573447
63563	0.8672495111	0.3001556985
63564	0.8672495111	0.3001543009
63565	0.8672495111	0.3001531728
63566	0.8672495111	0.3001516843
63567	0.8672495111	0.3001505376
63568	0.8672495111	0.3001499321
63569	0.8672495111	0.3001482883
63570	0.8672495111	0.3001477553
63571	0.8672495111	0.300146684
63572	0.8672495111	0.3001458083
63573	0.8672495111	0.3001442169
63574	0.8672495111	0.300143586
63575	0.8672495111	0.3001421295
63576	0.8672495111	0.3001411572
63577	0.8672495111	0.3001395716
63578	0.8672495111	0.3001384717
63579	0.8673645462	0.3001369698
63580	0.8673645462	0.3001360431
63581	0.8673645462	0.3001340648
63582	0.8673645462	0.3001329519
63583	0.8673645462	0.30013211
63584	0.8673645462	0.3001304125
63585	0.8673645462	0.3001290949
63586	0.8673645462	0.3001272618
63587	0.8673645462	0.3001261073
63588	0.8673645462	0.30012529
63589	0.8673645462	0.3001241643
63590	0.8673645462	0.300123011
63591	0.8673645462	0.3001217998
63592	0.8673645462	0.3001205689
63593	0.8673645462	0.3001189229
63594	0.8673645462	0.3001174642
63595	0.8673645462	0.3001161187
63596	0.8673645462	0.3001150195
63597	0.8673645462	0.3001139095
63598	0.8673645462	0.3001117679
63599	0.8673645462	0.3001104033
63600	0.8673645462	0.3001094671
63601	0.8673645462	0.3001085273
63602	0.8673645462	0.300107329
63603	0.8673645462	0.3001062683
63604	0.8673645462	0.3001053437
63605	0.8673645462	0.3001038676
63606	0.8673645462	0.3001029282
63607	0.8673645462	0.300102043
63608	0.8673645462	0.3001008523
63609	0.8673645462	0.3000994609
63610	0.8673645462	0.3000984564
63611	0.8673645462	0.3000968833
63612	0.8673645462	0.3000951905
63613	0.8673645462	0.3000935488
63614	0.8673645462	0.3000927549
63615	0.8673645462	0.3000914034
63616	0.8673645462	0.300090452
63617	0.8673645462	0.3000896181
63618	0.8673645462	0.3000879365
63619	0.8673645462	0.3000869464
63620	0.8673645462	0.3000850855
63621	0.8673645462	0.3000844261
63622	0.8673645462	0.3000824099
63623	0.8673645462	0.3000820284
63624	0.8673645462	0.3000809912
63625	0.8673645462	0.30007998
63626	0.8673645462	0.3000789937
63627	0.8673645462	0.3000781318
63628	0.8673645462	0.3000775195
63629	0.8673645462	0.3000760045
63630	0.8673645462	0.3000748401
63631	0.8673645462	0.3000730684
63632	0.8673645462	0.3000721254
63633	0.8673645462	0.3000709152
63634	0.8673645462	0.3000696072
63635	0.8673645462	0.3000677307
63636	0.8673645462	0.300066832
63637	0.8673645462	0.3000653889
63638	0.8673645462	0.3000644197
63639	0.8673645462	0.3000629348
63640	0.8673645462	0.3000618116
63641	0.8673645462	0.3000606618
63642	0.8673645462	0.3000592655
63643	0.8673645462	0.3000587881
63644	0.8673645462	0.3000570675
63645	0.8673645462	0.3000552972
63646	0.8673645462	0.3000542792
63647	0.8673645462	0.3000528561
63648	0.8673645462	0.3000517307
63649	0.8673645462	0.3000503805
63650	0.8673645462	0.300048926
63651	0.8673645462	0.3000479023
63652	0.8673645462	0.3000467178
63653	0.8673645462	0.3000457448
63654	0.8673645462	0.3000447397
63655	0.8673645462	0.3000430287
63656	0.8673645462	0.3000419327
63657	0.8673645462	0.3000409463
63658	0.8673645462	0.3000392062
63659	0.8673645462	0.3000381991
63660	0.8673645462	0.3000374187
63661	0.8673645462	0.3000366308
63662	0.8673645462	0.3000357532
63663	0.8673645462	0.3000346015
63664	0.8673645462	0.3000334783
63665	0.8673645462	0.3000316424
63666	0.8673645462	0.3000305452
63667	0.8673645462	0.3000294652
63668	0.8673645462	0.3000281665
63669	0.8673645462	0.3000267065
63670	0.8673645462	0.3000253574
63671	0.8673645462	0.3000244286
63672	0.8672495111	0.3000235046
63673	0.8672495111	0.3000223125
63674	0.8672495111	0.3000213532
63675	0.8672495111	0.3000199239
63676	0.8672495111	0.3000186876
63677	0.8672495111	0.3000169797
63678	0.8672495111	0.3000155007
63679	0.8672495111	0.3000142866
63680	0.8672495111	0.300013135
63681	0.8672495111	0.3000120564
63682	0.8672495111	0.3000108805
63683	0.8672495111	0.3000099964
63684	0.8672495111	0.300009311
63685	0.8672495111	0.3000083768
63686	0.8672495111	0.3000075861
63687	0.8672495111	0.3000065818
63688	0.8672495111	0.3000053181
63689	0.8672495111	0.3000043201
63690	0.8672495111	0.3000032622
63691	0.8672495111	0.3000015273
63692	0.8672495111	0.3000005486
63693	0.8672495111	0.2999995849
63694	0.8672495111	0.2999979699
63695	0.8672495111	0.2999969665
63696	0.8672495111	0.2999960489
63697	0.8672495111	0.2999952969
63698	0.8672495111	0.2999941989
63699	0.8672495111	0.2999929453
63700	0.8672495111	0.2999919533
63701	0.8672495111	0.2999907557
63702	0.8672495111	0.2999901358
63703	0.8672495111	0.2999886164
63704	0.8672495111	0.2999877272
63705	0.8672495111	0.2999871144
63706	0.8672495111	0.2999855312
63707	0.8672495111	0.2999841054
63708	0.8672495111	0.2999827213
63709	0.8672495111	0.2999816012
63710	0.8672495111	0.2999808279
63711	0.8672495111	0.2999795991
63712	0.8672495111	0.2999788528
63713	0.8672495111	0.2999775328
63714	0.8672495111	0.2999765566
63715	0.8672495111	0.299975075
63716	0.8672495111	0.2999736203
63717	0.8672495111	0.2999728802
63718	0.8672495111	0.2999719617
63719	0.8672495111	0.2999713192
63720	0.8672495111	0.2999703525
63721	0.8672495111	0.2999686616
63722	0.8672495111	0.2999671637
63723	0.8672495111	0.2999660862
63724	0.8672495111	0.2999642228
63725	0.8672495111	0.2999636699
63726	0.8672495111	0.2999625201
63727	0.8672495111	0.2999616937
63728	0.8672495111	0.2999607601
63729	0.8672495111	0.2999589936
63730	0.8672495111	0.299957634
63731	0.8672495111	0.2999567229
63732	0.8672495111	0.2999554888
63733	0.8672495111	0.2999544691
63734	0.8672495111	0.2999533913
63735	0.8672495111	0.299952195
63736	0.8672495111	0.2999507518
63737	0.8672495111	0.2999494522
63738	0.8672495111	0.2999488484
63739	0.8672495111	0.2999479037
63740	0.8672495111	0.2999476035
63741	0.8672495111	0.2999466814
63742	0.8672495111	0.2999457598
63743	0.8672495111	0.299944258
63744	0.8672495111	0.299942928
63745	0.8672495111	0.299942071
63746	0.8672495111	0.2999405015
63747	0.8672495111	0.2999394622
63748	0.8672495111	0.2999384071
63749	0.8672495111	0.2999367675
63750	0.8672495111	0.2999358369
63751	0.8672495111	0.2999346555
63752	0.8672495111	0.2999334684
63753	0.8672495111	0.2999325717
63754	0.8672495111	0.2999316518
63755	0.8672495111	0.299930206
63756	0.8672495111	0.2999288229
63757	0.8672495111	0.2999274518
63758	0.8672495111	0.2999264448
63759	0.8672495111	0.2999250976
63760	0.8672495111	0.2999238283
63761	0.8672495111	0.2999233913
63762	0.8672495111	0.2999221965
63763	0.8672495111	0.29992044
63764	0.8672495111	0.2999192239
63765	0.8672495111	0.2999180595
63766	0.8672495111	0.2999166662
63767	0.8672495111	0.2999157715
63768	0.8672495111	0.2999141342
